product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
380hcid053,380hcid053,digital,videoa,天真爛漫 小宮ゆい,2009-04-30 10:00:50,https://video.dmm.co.jp/av/content/?id=380hcid053,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D380hcid053&af_id=okd0405-990&ch=api,,,,単体作品 / 美少女 / 巨乳 / ミニ系 / イメージビデオ / アイドル・芸能人
h_086kop00049,h_086kop00049,digital,videoa,近親相姦 中出し 万引き母とその息子 佐藤美紀,2009-04-30 10:00:49,https://video.dmm.co.jp/av/content/?id=h_086kop00049,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_086kop00049&af_id=okd0405-990&ch=api,,,,単体作品 / 中出し / パイズリ / 近親相姦 / お母さん / 熟女
h_175dpik006,h_175dpik006,digital,videoa,逝キ地獄 6,2009-04-30 10:00:48,https://video.dmm.co.jp/av/content/?id=h_175dpik006,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_175dpik006&af_id=okd0405-990&ch=api,,,,単体作品 / 指マン / 拘束 / 電マ
138hokg00002,138hokg00002,digital,videoa,放課後 ときめきHファイル 2,2009-04-30 10:00:47,https://video.dmm.co.jp/av/content/?id=138hokg00002,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D138hokg00002&af_id=okd0405-990&ch=api,,,,指マン / 学生服 / 女子校生
62amd00195,62amd00195,digital,videoa,出会い系ギャルママ生撮りFile @新宿,2009-04-30 10:00:46,https://video.dmm.co.jp/av/content/?id=62amd00195,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D62amd00195&af_id=okd0405-990&ch=api,,,,レズビアン / 中出し / 若妻・幼妻 / ギャル / 3P・4P
h_086koa00016,h_086koa00016,digital,videoa,中出し近親相姦 五十路母を求めた息子の肉棒 高見礼子,2009-04-30 10:00:45,https://video.dmm.co.jp/av/content/?id=h_086koa00016,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_086koa00016&af_id=okd0405-990&ch=api,,,,単体作品 / 中出し / 熟女 / 近親相姦 / お母さん
59hzm013,59hzm013,digital,videoa,みらくるナンパ！ 清楚な奥様がマジ淫乱！！麻布編,2009-04-30 10:00:44,https://video.dmm.co.jp/av/content/?id=59hzm013,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D59hzm013&af_id=okd0405-990&ch=api,,,,ナンパ / 人妻・主婦 / 素人 / 淫乱・ハード系 / 中出し
h_101gs616,h_101gs616,digital,videoa,刹那的背徳旅行 人妻失格 ＃02,2009-04-30 10:00:43,https://video.dmm.co.jp/av/content/?id=h_101gs616,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_101gs616&af_id=okd0405-990&ch=api,,,,人妻・主婦 / 和服・浴衣 / 不倫
84rmild569r,84rmild569r,digital,videoa,ご本人が選んだ気持ちよかった10のSEXで一番気持ちよかったSEX大全集 2,2009-04-30 10:00:42,https://video.dmm.co.jp/av/content/?id=84rmild569r,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D84rmild569r&af_id=okd0405-990&ch=api,,,,騎乗位 / バイブ / 拘束 / クンニ
h_086kop00050,h_086kop00050,digital,videoa,近親相姦 中出し 夫のいぬ間の親子姦係 山下やよい,2009-04-30 10:00:41,https://video.dmm.co.jp/av/content/?id=h_086kop00050,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_086kop00050&af_id=okd0405-990&ch=api,,,,単体作品 / 熟女 / お母さん / 近親相姦 / 中出し / クンニ
