product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
h_315sgcrs00053,h_315sgcrs00053,digital,videoa,Rookies 9 博多在住・Eカップのドエローなウエディングプランナーに中出し！,2009-05-31 10:00:50,https://video.dmm.co.jp/av/content/?id=h_315sgcrs00053,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_315sgcrs00053&af_id=okd0405-990&ch=api,,,,単体作品 / 素人 / 潮吹き / 顔射 / 中出し / 拘束
parat01186,parat01186,digital,videoa,母乳ママを託児所の前で即ナン即ハメ！,2009-05-31 10:00:49,https://video.dmm.co.jp/av/content/?id=parat01186,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dparat01186&af_id=okd0405-990&ch=api,,,,単体作品 / クンニ / お母さん / 3P・4P / 騎乗位 / 母乳
189dcy00001,189dcy00001,digital,videoa,コスチュームユープランニング.JP着ハメ！倖田未来,2009-05-31 10:00:48,https://video.dmm.co.jp/av/content/?id=189dcy00001,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D189dcy00001&af_id=okd0405-990&ch=api,,,,イメージビデオ / ローション・オイル / コスプレ / 巨乳 / 拘束 / 単体作品
303see001d,303see001d,digital,videoa,SEE-THROUGH 侑亜,2009-05-31 10:00:47,https://video.dmm.co.jp/av/content/?id=303see001d,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D303see001d&af_id=okd0405-990&ch=api,,,,イメージビデオ / その他フェチ / セーラー服 / ローション・オイル / 単体作品
49mama00102,49mama00102,digital,videoa,人妻デリバリー 15,2009-05-31 10:00:46,https://video.dmm.co.jp/av/content/?id=49mama00102,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49mama00102&af_id=okd0405-990&ch=api,,,,電マ / 人妻・主婦 / キャバ嬢・風俗嬢
181dse00439,181dse00439,digital,videoa,調教上手な隣のお母さん 永井智美,2009-05-31 10:00:45,https://video.dmm.co.jp/av/content/?id=181dse00439,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D181dse00439&af_id=okd0405-990&ch=api,,,,単体作品 / 足コキ / 熟女
parat01182,parat01182,digital,videoa,花びら回転☆ピンサロ完全盗○～交渉次第で本○も！？,2009-05-31 10:00:44,https://video.dmm.co.jp/av/content/?id=parat01182,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dparat01182&af_id=okd0405-990&ch=api,,,,盗撮・のぞき / フェラ / キャバ嬢・風俗嬢
303eight120d,303eight120d,digital,videoa,EIGHT 神村みなみ,2009-05-31 10:00:43,https://video.dmm.co.jp/av/content/?id=303eight120d,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D303eight120d&af_id=okd0405-990&ch=api,,,,学生服 / 競泳・スクール水着 / イメージビデオ / 単体作品
h_315sgms00049,h_315sgms00049,digital,videoa,愛しのバニーガール,2009-05-31 10:00:42,https://video.dmm.co.jp/av/content/?id=h_315sgms00049,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_315sgms00049&af_id=okd0405-990&ch=api,,,,バニーガール / 3P・4P / パンスト・タイツ
h_315sgms00048,h_315sgms00048,digital,videoa,ダイエット食品のモニター募集でやってきた読者モデルに媚薬を●ませて中出ししちゃいました！！ PART2,2009-05-31 10:00:41,https://video.dmm.co.jp/av/content/?id=h_315sgms00048,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_315sgms00048&af_id=okd0405-990&ch=api,,,,素人 / 企画 / 職業色々 / 中出し
189dcl00003,189dcl00003,digital,videoa,コスプレモデルを口説いて強引にハメる！ PART3 清純派Dカップ美巨乳AVアイドル南しずか,2009-05-31 10:00:40,https://video.dmm.co.jp/av/content/?id=189dcl00003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D189dcl00003&af_id=okd0405-990&ch=api,,,,モデル / クンニ / 単体作品 / 巨乳 / コスプレ
189dsw00006,189dsw00006,digital,videoa,むちむちスポーツ Vol.6,2009-05-31 10:00:39,https://video.dmm.co.jp/av/content/?id=189dsw00006,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D189dsw00006&af_id=okd0405-990&ch=api,,,,巨乳 / 騎乗位 / 単体作品 / 競泳・スクール水着 / スポーツ
181dse00438,181dse00438,digital,videoa,年金熟女中出し 雪村あずさ 秋山ちか,2009-05-31 10:00:38,https://video.dmm.co.jp/av/content/?id=181dse00438,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D181dse00438&af_id=okd0405-990&ch=api,,,,騎乗位 / 中出し / 熟女
181dse00437,181dse00437,digital,videoa,淫らな人妻 朋美/結衣,2009-05-31 10:00:37,https://video.dmm.co.jp/av/content/?id=181dse00437,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D181dse00437&af_id=okd0405-990&ch=api,,,,騎乗位 / シックスナイン / 人妻・主婦
parat01175,parat01175,digital,videoa,船上乱交パーティー,2009-05-31 10:00:36,https://video.dmm.co.jp/av/content/?id=parat01175,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dparat01175&af_id=okd0405-990&ch=api,,,,バイブ / クンニ / 騎乗位 / 水着 / 乱交
