product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
1dandy123,1dandy123,digital,videoa,「私だけが知っている！世界最大級のメガチ○ポでディープスロート/ハメ潮/生中出しをヤる」VOL.1,2009-02-28 10:00:50,https://video.dmm.co.jp/av/content/?id=1dandy123,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1dandy123&af_id=okd0405-990&ch=api,,,,単体作品 / 中出し / 潮吹き / 騎乗位
1nhdt762,1nhdt762,digital,videoa,ガンギマリアナル 3 羽田未来,2009-02-28 10:00:49,https://video.dmm.co.jp/av/content/?id=1nhdt762,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1nhdt762&af_id=okd0405-990&ch=api,,,,浣腸 / 騎乗位 / デジモ / アナル / 単体作品
60srxv720r,60srxv720r,digital,videoa,女教師狩り in 希志あいの,2009-02-28 10:00:48,https://video.dmm.co.jp/av/content/?id=60srxv720r,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D60srxv720r&af_id=okd0405-990&ch=api,,,,辱め / 女教師 / 単体作品 / デジモ
17hkd08,17hkd08,digital,videoa,お母さんの温かい膣内に生ハメ中出ししちゃったんです 南條しのぶ,2009-02-28 10:00:46,https://video.dmm.co.jp/av/content/?id=17hkd08,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D17hkd08&af_id=okd0405-990&ch=api,,,,近親相姦 / お母さん / 中出し / 単体作品
1nhdt760,1nhdt760,digital,videoa,患者との交際を禁じられているのに断れず院内SEXをする清楚な顔した看護師は間違ってアナルに挿入しそのまま中出しをしても声を出せず…,2009-02-28 10:00:45,https://video.dmm.co.jp/av/content/?id=1nhdt760,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1nhdt760&af_id=okd0405-990&ch=api,,,,企画 / アナル / 看護婦・ナース / 指マン / デジモ
49madv088,49madv088,digital,videoa,未亡人 柔肌の悶え 22,2009-02-28 10:00:44,https://video.dmm.co.jp/av/content/?id=49madv088,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49madv088&af_id=okd0405-990&ch=api,,,,クンニ / 3P・4P / 騎乗位 / 和服・浴衣 / 未亡人
60srxv714r,60srxv714r,digital,videoa,MAX GIRLS 13,2009-02-28 10:00:43,https://video.dmm.co.jp/av/content/?id=60srxv714r,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D60srxv714r&af_id=okd0405-990&ch=api,,,,その他フェチ / 顔射 / デジモ
60srxv717r,60srxv717r,digital,videoa,教えてティーチャー 光月夜也,2009-02-28 10:00:42,https://video.dmm.co.jp/av/content/?id=60srxv717r,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D60srxv717r&af_id=okd0405-990&ch=api,,,,女教師 / めがね / 水着 / 単体作品 / デジモ
1svdvd083,1svdvd083,digital,videoa,羞恥！強●おもらしマシンパンツで街中を引き廻せ！7 南まりん,2009-02-28 10:00:40,https://video.dmm.co.jp/av/content/?id=1svdvd083,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1svdvd083&af_id=okd0405-990&ch=api,,,,単体作品 / 電マ / 放尿・お漏らし / 羞恥
dwd015,dwd015,digital,videoa,人のチンポコを笑うな 工藤れいか,2009-02-28 10:00:39,https://video.dmm.co.jp/av/content/?id=dwd015,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Ddwd015&af_id=okd0405-990&ch=api,,,,単体作品 / シックスナイン / 騎乗位 / 手コキ / その他フェチ
1nhdt766,1nhdt766,digital,videoa,デカチンのどマ○コ,2009-02-28 10:00:38,https://video.dmm.co.jp/av/content/?id=1nhdt766,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1nhdt766&af_id=okd0405-990&ch=api,,,,企画 / 黒人男優 / 3P・4P / 騎乗位 / イラマチオ
1dandy122,1dandy122,digital,videoa,「10代の甘い髪の香りは勃起薬！満員状態で正面から股間と股間を擦りつけたらヤられるか？」VOL.1,2009-02-28 10:00:37,https://video.dmm.co.jp/av/content/?id=1dandy122,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1dandy122&af_id=okd0405-990&ch=api,,,,手コキ / 制服 / 女子校生
1nhdt748,1nhdt748,digital,videoa,小悪魔キャバ嬢 AFTER 泥●ギャルとタダマンする方法教えます！,2009-02-28 10:00:36,https://video.dmm.co.jp/av/content/?id=1nhdt748,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D1nhdt748&af_id=okd0405-990&ch=api,,,,企画 / キャバ嬢・風俗嬢 / 指マン
