product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
29axaw00003,29axaw00003,digital,videoa,夫の前で… ～私の女房を犯して！～ 3 結城みさ,2010-05-31 10:00:51,https://video.dmm.co.jp/av/content/?id=29axaw00003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D29axaw00003&af_id=okd0405-990&ch=api,,,,拘束 / 熟女 / 人妻・主婦 / 単体作品 / 不倫
36dksw00226,36dksw00226,digital,videoa,女子校生にちんぐりされてアナルなめ手コキ,2010-05-31 10:00:50,https://video.dmm.co.jp/av/content/?id=36dksw00226,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D36dksw00226&af_id=okd0405-990&ch=api,,,,その他フェチ / 女子校生 / アナル / 羞恥 / 手コキ
h_172hmnf00008,h_172hmnf00008,digital,videoa,私を女優にして下さい AGAIN 7,2010-05-31 10:00:49,https://video.dmm.co.jp/av/content/?id=h_172hmnf00008,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_172hmnf00008&af_id=okd0405-990&ch=api,,,,巨乳 / ドキュメンタリー / 素人 / ハメ撮り
189dcnm00003,189dcnm00003,digital,videoa,コスプレネットモデル 滝沢明日香（仮）,2010-05-31 10:00:48,https://video.dmm.co.jp/av/content/?id=189dcnm00003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D189dcnm00003&af_id=okd0405-990&ch=api,,,,縛り・緊縛 / めがね / パイパン / コスプレ / 単体作品
29axax00003,29axax00003,digital,videoa,寝取られ女房の前で勃起する旦那 3 ～他人の肉棒を喰らう痴妻～ 高島恭子,2010-05-31 10:00:47,https://video.dmm.co.jp/av/content/?id=29axax00003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D29axax00003&af_id=okd0405-990&ch=api,,,,単体作品 / 騎乗位 / 巨乳 / 人妻・主婦 / 中出し / 寝取り・寝取られ・NTR
29hxaz00002,29hxaz00002,digital,videoa,ノーパンパンストHeaven 2 篠原奈美,2010-05-31 10:00:46,https://video.dmm.co.jp/av/content/?id=29hxaz00002,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D29hxaz00002&af_id=okd0405-990&ch=api,,,,その他フェチ / パンスト・タイツ / 単体作品
h_406boin00049,h_406boin00049,digital,videoa,巨乳・爆乳 乳首吸い　2,2010-05-31 10:00:45,https://video.dmm.co.jp/av/content/?id=h_406boin00049,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_406boin00049&af_id=okd0405-990&ch=api,,,,巨乳フェチ / 巨乳 / 3P・4P
36dksw00225,36dksw00225,digital,videoa,おまんこ汁顔騎,2010-05-31 10:00:43,https://video.dmm.co.jp/av/content/?id=36dksw00225,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D36dksw00225&af_id=okd0405-990&ch=api,,,,顔面騎乗 / 痴女 / 尻フェチ
h_156dktp00104,h_156dktp00104,digital,videoa,ナースコールで呼び出して、ズボンの上からでも分かるくらいギンギンのチ○ポを見せつけ、その気にさせて生挿入してしまう患者と欲求不満なナースがいるらしい…,2010-05-31 10:00:42,https://video.dmm.co.jp/av/content/?id=h_156dktp00104,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_156dktp00104&af_id=okd0405-990&ch=api,,,,看護婦・ナース / 投稿 / 盗撮・のぞき / 騎乗位
h_156dktp00105,h_156dktp00105,digital,videoa,とにかく女の体を触りたくてしょうがない漢方マッサージ師の犯罪記録,2010-05-31 10:00:41,https://video.dmm.co.jp/av/content/?id=h_156dktp00105,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_156dktp00105&af_id=okd0405-990&ch=api,,,,クンニ / ドラッグ / マッサージ・リフレ / 巨乳 / 盗撮・のぞき
