product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
12bur00309,12bur00309,digital,videoa,ノーパン《Boinボイン》女子社員 森ななこがあなたの会社で働きます。,2010-12-31 10:00:27,https://video.dmm.co.jp/av/content/?id=12bur00309,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12bur00309&af_id=okd0405-990&ch=api,,,,単体作品 / ハイビジョン / 辱め / 巨乳 / OL / 3P・4P
12fta00171,12fta00171,digital,videoa,いいなり。飼育日記 高田美沙,2010-12-31 10:00:26,https://video.dmm.co.jp/av/content/?id=12fta00171,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12fta00171&af_id=okd0405-990&ch=api,,,,ハイビジョン / めがね / 中出し / 拘束 / 巨乳 / 顔射 / 単体作品
12bur00308,12bur00308,digital,videoa,イカセッぱっ！ 犠牲者 雫パイン,2010-12-31 10:00:25,https://video.dmm.co.jp/av/content/?id=12bur00308,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12bur00308&af_id=okd0405-990&ch=api,,,,単体作品 / ハイビジョン / イラマチオ / 電マ / 拘束 / パイパン
h_244sama00248,h_244sama00248,digital,videoa,夫に言えない秘密のアルバイト えりか 33歳,2010-12-31 10:00:24,https://video.dmm.co.jp/av/content/?id=h_244sama00248,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_244sama00248&af_id=okd0405-990&ch=api,,,,不倫 / 素人 / 人妻・主婦 / ハメ撮り
h_244sama00249,h_244sama00249,digital,videoa,夫に言えない秘密のアルバイト のぞみ 27歳,2010-12-31 10:00:23,https://video.dmm.co.jp/av/content/?id=h_244sama00249,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_244sama00249&af_id=okd0405-990&ch=api,,,,不倫 / 素人 / 人妻・主婦 / ハメ撮り
12fta00169,12fta00169,digital,videoa,ブルセラ援交 4,2010-12-31 10:00:22,https://video.dmm.co.jp/av/content/?id=12fta00169,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12fta00169&af_id=okd0405-990&ch=api,,,,競泳・スクール水着 / 美少女 / 学生服 / 女子校生 / 拘束 / ハイビジョン
12fta00168,12fta00168,digital,videoa,スペルマ王子！ VOL.1,2010-12-31 10:00:21,https://video.dmm.co.jp/av/content/?id=12fta00168,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12fta00168&af_id=okd0405-990&ch=api,,,,ハイビジョン / パイズリ / フェラ / 顔射
12gon00419,12gon00419,digital,videoa,金髪美少女、お貸しします。 02,2010-12-31 10:00:20,https://video.dmm.co.jp/av/content/?id=12gon00419,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12gon00419&af_id=okd0405-990&ch=api,,,,ハイビジョン / 美少女 / 中出し / 白人女優 / ミニ系
12gbd00017,12gbd00017,digital,videoa,GLAY’z HIVISION COLLECTION VOL..2,2010-12-31 10:00:19,https://video.dmm.co.jp/av/content/?id=12gbd00017,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12gbd00017&af_id=okd0405-990&ch=api,,,,ハイビジョン / 手コキ / レズビアン / 3P・4P
12fta00170,12fta00170,digital,videoa,初撮り素人中出し 5～看護学生 佐々木つばさ（仮名） 18歳～,2010-12-31 10:00:18,https://video.dmm.co.jp/av/content/?id=12fta00170,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12fta00170&af_id=okd0405-990&ch=api,,,,素人 / 中出し / ハイビジョン / 看護婦・ナース / コスプレ / 3P・4P
12tbd00026,12tbd00026,digital,videoa,かわいい素人中出し Premier collection,2010-12-31 10:00:17,https://video.dmm.co.jp/av/content/?id=12tbd00026,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D12tbd00026&af_id=okd0405-990&ch=api,,,,ハイビジョン / 美少女 / 中出し / イラマチオ / 素人
49cadv00220,49cadv00220,digital,videoa,穴狩り 8時間80人！！,2010-12-31 10:00:16,https://video.dmm.co.jp/av/content/?id=49cadv00220,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49cadv00220&af_id=okd0405-990&ch=api,,,,熟女 / 人妻・主婦 / 4時間以上作品 / ベスト・総集編
h_101gs00900,h_101gs00900,digital,videoa,刹那的背徳旅行 人妻失格 ＃22,2010-12-31 10:00:15,https://video.dmm.co.jp/av/content/?id=h_101gs00900,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_101gs00900&af_id=okd0405-990&ch=api,,,,熟女 / 人妻・主婦 / 不倫 / 和服・浴衣 / 素人
h_101gs00887,h_101gs00887,digital,videoa,刹那的背徳旅行 人妻失格 ＃21,2010-12-31 10:00:14,https://video.dmm.co.jp/av/content/?id=h_101gs00887,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_101gs00887&af_id=okd0405-990&ch=api,,,,人妻・主婦 / クンニ / 素人 / 和服・浴衣
17scd00051,17scd00051,digital,videoa,親友の母 江原あけみ,2010-12-31 10:00:13,https://video.dmm.co.jp/av/content/?id=17scd00051,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D17scd00051&af_id=okd0405-990&ch=api,,,,中出し / 熟女 / 騎乗位 / 単体作品
h_259vnds02651,h_259vnds02651,digital,videoa,熟女中出し大全 第九巻,2010-12-31 10:00:10,https://video.dmm.co.jp/av/content/?id=h_259vnds02651,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_259vnds02651&af_id=okd0405-990&ch=api,,,,中出し / 熟女 / 指マン
h_419cad00066r,h_419cad00066r,digital,videoa,脅迫病棟,2010-12-31 10:00:09,https://video.dmm.co.jp/av/content/?id=h_419cad00066r,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_419cad00066r&af_id=okd0405-990&ch=api,,,,看護婦・ナース / 騎乗位
