product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
49va79,49va79,digital,videoa,桃乳娘は19歳,2003-08-31 10:00:03,https://video.dmm.co.jp/av/content/?id=49va79,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49va79&af_id=okd0405-990&ch=api,,,,単体作品 / 潮吹き / 巨乳 / アイドル・芸能人 / デビュー作品
3mo005,3mo005,digital,videoa,お尻と性器 遊佐七海,2003-08-31 10:00:03,https://video.dmm.co.jp/av/content/?id=3mo005,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D3mo005&af_id=okd0405-990&ch=api,,,,独占配信 / その他フェチ / 単体作品
18lbx02,18lbx02,digital,videoa,LOLITA BOX 告白淫乱巨乳美少女さやか,2003-08-31 10:00:02,https://video.dmm.co.jp/av/content/?id=18lbx02,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D18lbx02&af_id=okd0405-990&ch=api,,,,単体作品 / アイドル・芸能人 / 美少女 / 巨乳 / ミニ系
86cs0794,86cs0794,digital,videoa,麗しの水着ギャルの誘惑,2003-08-31 10:00:01,https://video.dmm.co.jp/av/content/?id=86cs0794,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D86cs0794&af_id=okd0405-990&ch=api,,,,ギャル / 野外・露出 / 巨乳 / 水着 / 企画
2cy021,2cy021,digital,videoa,女ハ男ヲ目デ●ス。 桜田由加里 成沢まどか 桜りほ,2003-08-31 10:00:01,https://video.dmm.co.jp/av/content/?id=2cy021,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D2cy021&af_id=okd0405-990&ch=api,,,,顔射 / 3P・4P / パイズリ / 手コキ / ボンテージ / 痴女
parat00100,parat00100,digital,videoa,街頭生ナンパ あなたのオッパイ見せてください ＃2,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=parat00100,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dparat00100&af_id=okd0405-990&ch=api,,,,ナンパ / 貧乳・微乳 / 巨乳 / その他フェチ
lh055,lh055,digital,videoa,集団乱交 乱交大好き女総勢116人,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=lh055,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dlh055&af_id=okd0405-990&ch=api,,,,インディーズ / 乱交
85noc012,85noc012,digital,videoa,LETs GO 風俗 蘭望実,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=85noc012,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D85noc012&af_id=okd0405-990&ch=api,,,,キャバ嬢・風俗嬢 / 企画 / 単体作品
61ap027,61ap027,digital,videoa,愛の休日 安西杏加,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=61ap027,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D61ap027&af_id=okd0405-990&ch=api,,,,単体作品 / アイドル・芸能人 / 美少女 / デビュー作品
53ka1965,53ka1965,digital,videoa,猥褻モデル REMIX,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=53ka1965,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D53ka1965&af_id=okd0405-990&ch=api,,,,アイドル・芸能人 / ベスト・総集編 / モデル
41cq004,41cq004,digital,videoa,即ヤリコンパ大艶会,2003-08-31 10:00:00,https://video.dmm.co.jp/av/content/?id=41cq004,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D41cq004&af_id=okd0405-990&ch=api,,,,素人 / 乱交
mdl010,mdl010,digital,videoa,ブラック乱交 in L.A. 渡瀬晶 深芳野 ジェシカ,2003-08-30 10:00:03,https://video.dmm.co.jp/av/content/?id=mdl010,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dmdl010&af_id=okd0405-990&ch=api,,,,乱交 / 黒人男優 / 白人女優 / オナニー / 独占配信
49fa75,49fa75,digital,videoa,つゆだくお姉さま 2,2003-08-30 10:00:03,https://video.dmm.co.jp/av/content/?id=49fa75,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49fa75&af_id=okd0405-990&ch=api,,,,巨乳 / 淫乱・ハード系 / お姉さん
86sms10,86sms10,digital,videoa,SM SPECIAL 10 あぶない少女物語,2003-08-30 10:00:01,https://video.dmm.co.jp/av/content/?id=86sms10,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D86sms10&af_id=okd0405-990&ch=api,,,,単体作品 / SM / スカトロ / 放尿・お漏らし / 浣腸 / 縛り・緊縛
41vsv002,41vsv002,digital,videoa,口全ワイセツ 鈴木麻奈美,2003-08-30 10:00:01,https://video.dmm.co.jp/av/content/?id=41vsv002,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D41vsv002&af_id=okd0405-990&ch=api,,,,単体作品 / フェラ
