product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
138sjdv015,138sjdv015,digital,videoa,拘束電マ痙攣アクメ,2007-04-30 10:00:32,https://video.dmm.co.jp/av/content/?id=138sjdv015,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D138sjdv015&af_id=okd0405-990&ch=api,,,,縛り・緊縛 / おもちゃ / 潮吹き / フェラ
h_066x1059,h_066x1059,digital,videoa,性 嫁をレ●プした義父/教え子に性的いたずらした教師,2007-04-30 10:00:31,https://video.dmm.co.jp/av/content/?id=h_066x1059,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_066x1059&af_id=okd0405-990&ch=api,,,,クンニ / 和服・浴衣 / ドラマ / イタズラ
18knjd26,18knjd26,digital,videoa,息子愛 近親相姦 母と息子の禁断の中出し　結城圭子 四十歳,2007-04-30 10:00:30,https://video.dmm.co.jp/av/content/?id=18knjd26,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D18knjd26&af_id=okd0405-990&ch=api,,,,単体作品 / 近親相姦 / 熟女 / 中出し / ぽっちゃり / パイズリ
138sjdv016,138sjdv016,digital,videoa,超スーパー女子校生 4時間,2007-04-30 10:00:28,https://video.dmm.co.jp/av/content/?id=138sjdv016,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D138sjdv016&af_id=okd0405-990&ch=api,,,,レズビアン / 学生服 / セーラー服 / 女子校生
18jksp08,18jksp08,digital,videoa,若く逞しいおち○ぽに狂わされた働くおばん 愛蔵版総集編 六の巻,2007-04-30 10:00:27,https://video.dmm.co.jp/av/content/?id=18jksp08,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D18jksp08&af_id=okd0405-990&ch=api,,,,熟女 / 騎乗位 / 中出し / ベスト・総集編 / 職業色々
h_066x1057,h_066x1057,digital,videoa,レ●プ 若妻連続暴行,2007-04-30 10:00:26,https://video.dmm.co.jp/av/content/?id=h_066x1057,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_066x1057&af_id=okd0405-990&ch=api,,,,若妻・幼妻 / 指マン / ドラマ / クンニ
h_066x1060,h_066x1060,digital,videoa,中高年向けエロV エロ本の中の女学生,2007-04-30 10:00:25,https://video.dmm.co.jp/av/content/?id=h_066x1060,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dh_066x1060&af_id=okd0405-990&ch=api,,,,クンニ / 制服 / 女子校生 / ドラマ
540pot04,540pot04,digital,videoa,ポルチオエステ 4,2007-04-30 10:00:23,https://video.dmm.co.jp/av/content/?id=540pot04,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D540pot04&af_id=okd0405-990&ch=api,,,,拘束 / OL / 素人 / デジモ / ポルチオ / エステ
540pot03,540pot03,digital,videoa,ポルチオエステ 3,2007-04-30 10:00:22,https://video.dmm.co.jp/av/content/?id=540pot03,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D540pot03&af_id=okd0405-990&ch=api,,,,拘束 / OL / 素人 / 騎乗位 / デジモ / ポルチオ / エステ
540pot02,540pot02,digital,videoa,ポルチオエステ 2,2007-04-30 10:00:21,https://video.dmm.co.jp/av/content/?id=540pot02,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D540pot02&af_id=okd0405-990&ch=api,,,,拘束 / OL / 素人 / デジモ / ポルチオ / エステ
78vipr077,78vipr077,digital,videoa,行列のできる痴女ナース 桜井優,2007-04-30 10:00:19,https://video.dmm.co.jp/av/content/?id=78vipr077,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D78vipr077&af_id=okd0405-990&ch=api,,,,看護婦・ナース / 痴女 / パイズリ / 騎乗位 / 単体作品
51dd205,51dd205,digital,videoa,人妻牝市場・セレブ夫人の淫夢 中村香月,2007-04-30 10:00:18,https://video.dmm.co.jp/av/content/?id=51dd205,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D51dd205&af_id=okd0405-990&ch=api,,,,SM / 人妻・主婦 / 縛り・緊縛 / 騎乗位 / 単体作品
140m716,140m716,digital,videoa,女子校生拉致監禁 VOL.36 ［華美月］,2007-04-30 10:00:17,https://video.dmm.co.jp/av/content/?id=140m716,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D140m716&af_id=okd0405-990&ch=api,,,,辱め / 女子校生 / セーラー服 / 飲尿 / 監禁 / 単体作品
143md17,143md17,digital,videoa,田舎の性処理 獣になる九組の中高年,2007-04-30 10:00:16,https://video.dmm.co.jp/av/content/?id=143md17,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D143md17&af_id=okd0405-990&ch=api,,,,クンニ / 熟女 / 騎乗位 / 3P・4P
59het571,59het571,digital,videoa,女子銀行員と女子歯科技工士とゼネコンOLを口説き職場内でオナニー、付近でハ○る,2007-04-30 10:00:15,https://video.dmm.co.jp/av/content/?id=59het571,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D59het571&af_id=okd0405-990&ch=api,,,,企画 / 職業色々 / 素人 / 盗撮・のぞき / 騎乗位 / OL
