product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
84mild195,84mild195,digital,videoa,完全なるイカセ4時間 いいとこどり 2004 上原深雪,2005-06-30 10:00:06,https://video.dmm.co.jp/av/content/?id=84mild195,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D84mild195&af_id=okd0405-990&ch=api,,,,レズビアン / バイブ / SM / 縛り・緊縛 / 単体作品
3so117,3so117,digital,videoa,超-美乳のアングル 相川リナ,2005-06-30 10:00:06,https://video.dmm.co.jp/av/content/?id=3so117,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D3so117&af_id=okd0405-990&ch=api,,,,独占配信 / 美乳 / 拘束 / パイズリ / 家庭教師 / 単体作品
49mvf15,49mvf15,digital,videoa,美人教師 暴行現場 23,2005-06-30 10:00:05,https://video.dmm.co.jp/av/content/?id=49mvf15,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49mvf15&af_id=okd0405-990&ch=api,,,,女教師 / 3P・4P
24swd129,24swd129,digital,videoa,童貞狩り2,2005-06-30 10:00:05,https://video.dmm.co.jp/av/content/?id=24swd129,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D24swd129&af_id=okd0405-990&ch=api,,,,看護婦・ナース / 痴女 / 人妻・主婦 / 巨乳 / パイズリ
61ih07,61ih07,digital,videoa,ロマンスの花 金沢文子,2005-06-30 10:00:04,https://video.dmm.co.jp/av/content/?id=61ih07,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D61ih07&af_id=okd0405-990&ch=api,,,,単体作品 / 女子校生 / 美少女 / セーラー服
3hc101,3hc101,digital,videoa,罠 鈴木桃子,2005-06-30 10:00:04,https://video.dmm.co.jp/av/content/?id=3hc101,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D3hc101&af_id=okd0405-990&ch=api,,,,独占配信 / 人妻・主婦 / 単体作品 / カーセックス / 3P・4P / 中出し
53ks8263,53ks8263,digital,videoa,女教師はレースクイーン,2005-06-30 10:00:03,https://video.dmm.co.jp/av/content/?id=53ks8263,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D53ks8263&af_id=okd0405-990&ch=api,,,,レースクィーン / 女教師 / めがね / パンスト・タイツ / ミニスカ
104exmd15,104exmd15,digital,videoa,エクストラミセスバーチャ VOL.15 林由美香,2005-06-30 10:00:03,https://video.dmm.co.jp/av/content/?id=104exmd15,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D104exmd15&af_id=okd0405-990&ch=api,,,,淫語 / オナニー / 熟女 / 単体作品
parat00256,parat00256,digital,videoa,悪徳プロダクションAV面接＃2,2005-06-30 10:00:02,https://video.dmm.co.jp/av/content/?id=parat00256,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dparat00256&af_id=okd0405-990&ch=api,,,,OL / 巨乳 / 素人 / 3P・4P
61is88,61is88,digital,videoa,キスと煙突 小松美幸,2005-06-30 10:00:02,https://video.dmm.co.jp/av/content/?id=61is88,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D61is88&af_id=okd0405-990&ch=api,,,,単体作品 / スレンダー / クラシック
