product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
ndj002,ndj002,digital,videoa,THE MANIAC ザ マニアック VOL.02,2002-07-31 10:00:00,https://video.dmm.co.jp/av/content/?id=ndj002,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dndj002&af_id=okd0405-990&ch=api,,,,その他フェチ / 巨乳フェチ / 洋ピン・海外輸入 / ランジェリー / ぽっちゃり / 熟女 / 白人女優 / インディーズ / 3P・4P / 手コキ / おもちゃ / バイブ
lh045,lh045,digital,videoa,レ●プの全貌 被害にあった女達総勢76人,2002-07-31 10:00:00,https://video.dmm.co.jp/av/content/?id=lh045,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dlh045&af_id=okd0405-990&ch=api,,,,インディーズ / ベスト・総集編 / 女子校生
ljg005,ljg005,digital,videoa,素人淫乱人妻 嶋 太田 瀬戸 山口 松田 榎本 沢口 山中 近藤 浅野,2002-07-30 10:00:00,https://video.dmm.co.jp/av/content/?id=ljg005,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dljg005&af_id=okd0405-990&ch=api,,,,インディーズ / ベスト・総集編 / バイブ / 素人 / 人妻・主婦 / 3P・4P
gr047,gr047,digital,videoa,痴●伝説47,2002-07-30 10:00:00,https://video.dmm.co.jp/av/content/?id=gr047,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dgr047&af_id=okd0405-990&ch=api,,,,女子校生 / 学生服 / ベスト・総集編 / 独占配信
gjn020,gjn020,digital,videoa,ザーメン中出し6連発 川浜理奈（22）,2002-07-30 10:00:00,https://video.dmm.co.jp/av/content/?id=gjn020,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dgjn020&af_id=okd0405-990&ch=api,,,,おもちゃ / ごっくん / 手コキ / アナル / 中出し / 局部アップ / 巨乳 / ギャル / 3P・4P / 単体作品
wav017,wav017,digital,videoa,女子校生中出し3,2002-07-29 10:00:00,https://video.dmm.co.jp/av/content/?id=wav017,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dwav017&af_id=okd0405-990&ch=api,,,,インディーズ / ベスト・総集編 / SM / 女子校生
spz003,spz003,digital,videoa,21世紀生本番中出し 氷咲沙弥,2002-07-29 10:00:00,https://video.dmm.co.jp/av/content/?id=spz003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dspz003&af_id=okd0405-990&ch=api,,,,ローター / 中出し / 巨乳 / 単体作品
bfs003,bfs003,digital,videoa,girlfriends RINA AYAKA SAYAKA AYUMI,2002-07-29 10:00:00,https://video.dmm.co.jp/av/content/?id=bfs003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dbfs003&af_id=okd0405-990&ch=api,,,,潮吹き / ぶっかけ / 手コキ / 3P・4P / ギャル
ygi001,ygi001,digital,videoa,秒殺 オマンコスナイパー 前編 日本一のスカウト男優 セニョール佐藤,2002-07-28 10:00:00,https://video.dmm.co.jp/av/content/?id=ygi001,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dygi001&af_id=okd0405-990&ch=api,,,,ナンパ / ギャル / 素人 / 企画 / ごっくん
vpv003,vpv003,digital,videoa,ナンパBEST100 100人のナンパされた女達,2002-07-27 10:00:00,https://video.dmm.co.jp/av/content/?id=vpv003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dvpv003&af_id=okd0405-990&ch=api,,,,インディーズ / ベスト・総集編 / 3P・4P / ローター / 素人 / ナンパ
