product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
cmc00155,cmc00155,digital,videoa,奴●女教師 純情新任教師のアナル惨劇 槇原愛菜 すみれ,2015-05-31 10:00:59,https://video.dmm.co.jp/av/content/?id=cmc00155,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dcmc00155&af_id=okd0405-990&ch=api,,,,縛り・緊縛 / アナル / 女教師 / SM
tppn00061,tppn00061,digital,videoa,鉄板デビュー 黒瀬萌衣,2015-05-31 10:00:58,https://video.dmm.co.jp/av/content/?id=tppn00061,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dtppn00061&af_id=okd0405-990&ch=api,,,,汗だく / デビュー作品 / 美少女 / 潮吹き / 騎乗位 / デジモ / 単体作品 / ハイビジョン
vec00155,vec00155,digital,videoa,下着を落とす人妻 欲求不満な隣人のノーパン挑発誘惑 笹山希,2015-05-31 10:00:55,https://video.dmm.co.jp/av/content/?id=vec00155,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dvec00155&af_id=okd0405-990&ch=api,,,,ハイビジョン / 巨乳 / 単体作品 / 人妻・主婦 / 中出し / 熟女
tppn00060,tppn00060,digital,videoa,【特典収録】浜崎真緒 千乃あずみ Wキャスト 二人をじっくり楽しめる2セックス入り特別版！,2015-05-31 10:00:54,https://video.dmm.co.jp/av/content/?id=tppn00060,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dtppn00060&af_id=okd0405-990&ch=api,,,,汗だく / 美少女 / 潮吹き / 騎乗位 / 3P・4P / デジモ / ハイビジョン
bomc00086,bomc00086,digital,videoa,完全独占！ 超乳素人Oカップデビュー！「背が小っこくてロリ系だけど、本番もパイズリもぜんぶ本気でヤッちゃったよ（笑）」 128センチ 20才 つばさ / BomBom Cherry,2015-05-31 10:00:53,https://video.dmm.co.jp/av/content/?id=bomc00086,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dbomc00086&af_id=okd0405-990&ch=api,,,,妄想族 / 巨乳 / 素人 / 超乳 / パイズリ / ハイビジョン / 独占配信
atfb00273,atfb00273,digital,videoa,子作りおねだり淫語 真野ゆりあ,2015-05-31 10:00:52,https://video.dmm.co.jp/av/content/?id=atfb00273,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Datfb00273&af_id=okd0405-990&ch=api,,,,妄想族 / 淫語 / 痴女 / その他フェチ / 単体作品 / ハイビジョン / 独占配信
tppn00063,tppn00063,digital,videoa,汗尻 松嶋葵,2015-05-31 10:00:51,https://video.dmm.co.jp/av/content/?id=tppn00063,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Dtppn00063&af_id=okd0405-990&ch=api,,,,汗だく / 巨乳 / 尻フェチ / 単体作品 / スレンダー / デジモ / ハイビジョン
avkh00023,avkh00023,digital,videoa,全身痙攣イキまくり！清楚な笑顔の真性どスケベ妻,2015-05-31 10:00:49,https://video.dmm.co.jp/av/content/?id=avkh00023,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Davkh00023&af_id=okd0405-990&ch=api,,,,素人 / 人妻・主婦 / スレンダー / 美乳 / 中出し
aukg00287,aukg00287,digital,videoa,レズビアンエクスタシー ～女に堕ちるオンナ～ 澤村レイコ 沢木えりか,2015-05-31 10:00:48,https://video.dmm.co.jp/av/content/?id=aukg00287,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Daukg00287&af_id=okd0405-990&ch=api,,,,レズビアン / レズキス / 美乳 / ドラマ / 熟女 / ハイビジョン
atfb00272,atfb00272,digital,videoa,見つめられながら上品な卑猥語 篠田あゆみ,2015-05-31 10:00:47,https://video.dmm.co.jp/av/content/?id=atfb00272,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3Datfb00272&af_id=okd0405-990&ch=api,,,,妄想族 / 痴女 / 淫語 / その他フェチ / 単体作品 / ハイビジョン / 独占配信
