product_id,content_id,service_code,floor_code,title,date,url,affiliate_url,maker_name,label,series,genre
51cn381,51cn381,digital,videoa,最後の調教 笠木忍,2004-02-29 10:00:09,https://video.dmm.co.jp/av/content/?id=51cn381,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D51cn381&af_id=okd0405-990&ch=api,,,,SM / 縛り・緊縛 / 美少女 / 単体作品
61ig056,61ig056,digital,videoa,性感パラノイア 西村萌,2004-02-29 10:00:08,https://video.dmm.co.jp/av/content/?id=61ig056,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D61ig056&af_id=okd0405-990&ch=api,,,,単体作品 / 顔射 / 脚フェチ / アイドル・芸能人 / 美少女
49vf08,49vf08,digital,videoa,ザ・デビュー！！ぷるるん娘は19歳 仲井美帆,2004-02-29 10:00:07,https://video.dmm.co.jp/av/content/?id=49vf08,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D49vf08&af_id=okd0405-990&ch=api,,,,デビュー作品 / アイドル・芸能人 / 単体作品 / 巨乳
134bj1011,134bj1011,digital,videoa,NERVOUS-VENUS 3,2004-02-29 10:00:06,https://video.dmm.co.jp/av/content/?id=134bj1011,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D134bj1011&af_id=okd0405-990&ch=api,,,,その他 / ハメ撮り / ドキュメンタリー
125um103,125um103,digital,videoa,乱好,2004-02-29 10:00:05,https://video.dmm.co.jp/av/content/?id=125um103,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D125um103&af_id=okd0405-990&ch=api,,,,3P・4P / レズビアン / その他 / 乱交
41vtf003,41vtf003,digital,videoa,若奥様の異常な愛情,2004-02-29 10:00:04,https://video.dmm.co.jp/av/content/?id=41vtf003,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D41vtf003&af_id=okd0405-990&ch=api,,,,単体作品 / 淫乱・ハード系 / 人妻・主婦 / コスプレ
86cs1082,86cs1082,digital,videoa,おしゃぶり.パイズリ.手コキ倶楽部,2004-02-29 10:00:03,https://video.dmm.co.jp/av/content/?id=86cs1082,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D86cs1082&af_id=okd0405-990&ch=api,,,,その他 / フェラ / パイズリ / 手コキ / 企画
53ka1745,53ka1745,digital,videoa,Fresh Lip,2004-02-29 10:00:02,https://video.dmm.co.jp/av/content/?id=53ka1745,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D53ka1745&af_id=okd0405-990&ch=api,,,,その他 / 美少女 / アイドル・芸能人 / 単体作品
18frn014,18frn014,digital,videoa,人妻の不倫志願～瞳27歳,2004-02-29 10:00:02,https://video.dmm.co.jp/av/content/?id=18frn014,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D18frn014&af_id=okd0405-990&ch=api,,,,単体作品 / 人妻・主婦 / その他
104sgmd002,104sgmd002,digital,videoa,聖激露出物語～出没露出娘！！ VOL.2,2004-02-29 10:00:01,https://video.dmm.co.jp/av/content/?id=104sgmd002,https://al.fanza.co.jp/?lurl=https%3A%2F%2Fvideo.dmm.co.jp%2Fav%2Fcontent%2F%3Fid%3D104sgmd002&af_id=okd0405-990&ch=api,,,,素人 / 野外・露出 / ギャル
